1	0C7D8F81-D7B1-4CF0-9C0A-4CD8B6B50087	2017-12-13 13:20:24.150000000
2	6648747F-7843-4002-B317-65389684C398	2017-12-13 13:20:24.430000000
3	568204DA-93D7-42F4-8A7A-4446A144277D	2017-12-13 13:20:24.540000000
4	0EFF57B9-4F4F-41A6-8867-658C199A5FC0	2017-12-13 13:20:24.570000000
5	B82F88D1-FF79-4FD9-8C54-9D24C140F647	2017-12-13 13:20:24.633000000
6	1B3D077A-1941-4D6E-8328-F7DC03595565	2017-12-13 13:20:24.680000000
7	C1898370-A36F-43A2-987C-0BF24FE3FB82	2017-12-13 13:20:24.727000000
8	2B50ABB8-ABAB-412B-A4D0-4FD5EBEB5CBE	2017-12-13 13:20:24.773000000
9	5C0AB449-A087-4D8D-834F-3726061B6BFA	2017-12-13 13:20:24.803000000
10	0F3CC1D7-F484-4BDE-B088-B11EF03E2F52	2017-12-13 13:20:24.850000000
11	A417A3D1-00EB-4D7F-B793-F93DC2C5391D	2017-12-13 13:20:24.900000000
12	EBD8A50F-322E-4426-A39A-566FD5535B1C	2017-12-13 13:20:24.947000000
13	1D61C426-FF79-4E23-9EA5-9610CB063F3B	2017-12-13 13:20:24.993000000
14	C596EC29-BA16-441B-A5EC-7FED4C8344C4	2017-12-13 13:20:25.040000000
15	955E421A-0AEB-4D8F-AE74-88EFFB82E41A	2017-12-13 13:20:25.087000000
16	BC224F3F-1776-450E-991A-B2F2FB10F39A	2017-12-13 13:20:25.133000000
17	A51C9689-FA2B-4162-8CAD-B2500471221A	2017-12-13 13:20:25.350000000
18	301054EA-0FDC-47D4-BBD1-8DBEB189EAD7	2017-12-13 13:20:25.400000000
19	5958EDCA-352F-44F4-A8F2-3BF8AFF699DF	2017-12-13 13:20:25.447000000
20	85A4CF13-3DAD-496B-B1F7-27B990EF7EB8	2017-12-13 13:20:25.493000000
21	11E4F0C7-D6B7-41BB-BAED-8AD7D052E378	2017-12-13 13:20:25.553000000
22	F99503C8-3F5B-4D90-94E7-A14BD304A5B4	2017-12-13 13:20:25.617000000
23	A1A1E909-83A7-40F4-98F5-5B0B2CA778CB	2017-12-13 13:20:25.680000000
24	20CD83C8-A8E0-4800-B735-76D034EC114F	2017-12-13 13:20:25.727000000
25	97447E48-4812-4737-88F7-A00CF1AD495C	2017-12-13 13:20:25.773000000
26	6735DBDD-8E9D-425A-93D1-522EC1788737	2017-12-13 13:20:25.820000000
27	F44EB89F-486E-4652-A963-46134500FB55	2017-12-13 13:20:25.850000000
28	BE7F33EF-371F-47DA-9833-37FAF98F8AF8	2017-12-13 13:20:25.900000000
29	225F6245-9FB9-44B0-B705-AAC0EDC677FE	2017-12-13 13:20:25.977000000
30	CD9FFE86-8CA4-4A36-91FC-1F61A955E435	2017-12-13 13:20:26.023000000
31	20F761BB-5323-4714-ABCE-DB82428A6F5E	2017-12-13 13:20:26.053000000
32	4C235F6C-275B-4DE5-860E-98807873236D	2017-12-13 13:20:26.100000000
33	888C9433-02F1-4758-ACA8-EE544D2A2309	2017-12-13 13:20:26.150000000
34	849337D0-1D6B-4327-83EF-6700F2D20EC9	2017-12-13 13:20:26.197000000
35	7A6037EB-AEFE-4D05-B925-D022A158A5E4	2017-12-13 13:20:26.243000000
36	2F51BEB8-5842-4992-B730-E1EE8E8A498F	2017-12-13 13:20:26.290000000
37	5E98E090-73E3-4289-9265-99DBBDADD025	2017-12-13 13:20:26.337000000
38	5AD7C51D-06FC-46EB-A9A1-14A4E1719D0A	2017-12-13 13:20:26.383000000
39	3FF6A2C4-2113-4BE5-8E8C-E970E1668065	2017-12-13 13:20:26.430000000
40	7E972571-E349-4CEF-9325-52CC339DF648	2017-12-13 13:20:26.477000000
41	D390F5C4-63DC-4059-9302-03EEA1CD3CBD	2017-12-13 13:20:26.523000000
42	A03E96BD-1C42-419C-AF4E-2E4E85E6D146	2017-12-13 13:20:26.570000000
43	0A6C0DB2-E0E3-47C8-A931-E0AA55310F7F	2017-12-13 13:20:26.617000000
44	D970409B-1269-4B42-BD97-863258BFC07E	2017-12-13 13:20:26.663000000
45	7E20705F-E152-48E1-8FBF-9A1F99E4D804	2017-12-13 13:20:26.710000000
46	D840817E-09D3-40FB-A5FC-1654474B7591	2017-12-13 13:20:26.760000000
47	02804145-145F-495B-9A72-0078AAC9A85F	2017-12-13 13:20:26.803000000
48	D849CC85-3507-4C0C-932D-D94CE7CCAC01	2017-12-13 13:20:26.850000000
49	607FF863-F3BC-42BB-B399-B438F6D39651	2017-12-13 13:20:26.883000000
50	81016571-BD2C-4F76-900C-2092765710BF	2017-12-13 13:20:26.930000000
51	CD7E8A48-D000-450B-9E08-E0FEF8048A13	2017-12-13 13:20:26.977000000
52	C1B94F32-B42C-4FE7-A0FB-F0C6D4755A19	2017-12-13 13:20:27.023000000
53	6D49529F-50CE-497E-9757-88A1AAEA798C	2017-12-13 13:20:27.070000000
54	85B16356-0235-4696-A543-C750AC3509E8	2017-12-13 13:20:27.117000000
55	395D317A-E79F-46D3-8ACD-60BD400D4898	2017-12-13 13:20:27.163000000
56	129EF710-7FB3-4AE8-9868-8CB56B0B662F	2017-12-13 13:20:27.210000000
57	032E14E3-2041-4908-A062-0171BAF4D416	2017-12-13 13:20:27.260000000
58	2A22FD03-E6BB-4D26-ABC7-FFFAB1EDA00A	2017-12-13 13:20:27.303000000
59	A4E68611-2AE6-439A-BABA-E98032C9A519	2017-12-13 13:20:27.350000000
60	46AD6F6A-1E17-484D-9D2B-639CBEEA54E6	2017-12-13 13:20:27.400000000
61	1396CB17-0C49-46E3-A020-C3C5B43C11AA	2017-12-13 13:20:27.447000000
62	D0715E80-D94B-404C-9017-CB52AD0D591C	2017-12-13 13:20:27.477000000
63	81D9CE2A-C65B-4A8B-9315-C615215B183F	2017-12-13 13:20:27.523000000
64	76045384-B83D-4CE3-AE90-007AD719BB7B	2017-12-13 13:20:27.570000000
65	CB1F3AAC-C459-49FF-BD3A-613831F6B686	2017-12-13 13:20:27.617000000
66	3B868739-F601-4B67-AE5D-C3FAAE265378	2017-12-13 13:20:27.663000000
67	74FC4C0A-EC69-4D67-A254-CD487FD48818	2017-12-13 13:20:27.710000000
68	A4622872-2E18-4CF5-83E4-E3F8A1A6FE14	2017-12-13 13:20:27.760000000
69	A1D87D9A-EF39-4288-8072-DFE7E26F12CD	2017-12-13 13:20:27.803000000
70	A8D72A5F-E153-4B01-8744-745858D4FDFA	2017-12-13 13:20:27.850000000
71	4C998900-1A8F-4420-9B7C-B01F3DE74AC1	2017-12-13 13:20:27.900000000
72	DF253C20-F23A-4A8A-90B0-7B3A73E7718F	2017-12-13 13:20:27.947000000
73	BE19EFB4-A4A3-44D4-87D1-9D142DCD98A2	2017-12-13 13:20:27.993000000
74	ED91ED2B-D1BC-4306-B527-5350925D5C35	2017-12-13 13:20:28.023000000
75	B4C18FD0-6A48-469F-9B3F-8998F96FD042	2017-12-13 13:20:28.070000000
76	1C857FA7-B649-4EDB-B3C2-6A00CD0AA513	2017-12-13 13:20:28.117000000
77	AE5919A9-1223-4BA0-8EDC-1D74B9EF8ED6	2017-12-13 13:20:28.163000000
78	9AFF307D-977C-4E0C-A251-8B18AA5C5DDE	2017-12-13 13:20:28.210000000
79	AEA66160-A027-4A9D-BA33-03A5B9811984	2017-12-13 13:20:28.260000000
80	2B26690D-69B2-4E74-9E09-3AF38FA3F2B5	2017-12-13 13:20:28.303000000
81	5A37FEC1-E99A-4567-A81B-DFC56822CF30	2017-12-13 13:20:28.350000000
82	8016D7E5-6D5A-4D40-B737-6043EDA2CB0D	2017-12-13 13:20:28.400000000
83	F4F2785E-35F8-4AAC-9FBF-4BE04A1E4699	2017-12-13 13:20:28.447000000
84	CA809E5C-6ED2-4915-AB53-C97A1FEDF036	2017-12-13 13:20:28.493000000
85	A0ADA6A3-37A3-4EB8-9947-A2694FC41A66	2017-12-13 13:20:28.540000000
86	DBE8F59B-9406-42DA-AFB5-765051CEF944	2017-12-13 13:20:28.587000000
87	FAD9DEA3-D505-42B6-8DC3-C0B06EBEA73E	2017-12-13 13:20:28.633000000
88	C762032B-DD98-4A78-8E53-B0736B294BAF	2017-12-13 13:20:28.680000000
89	CBBE652C-5A29-4E36-9DDF-FF0859036C61	2017-12-13 13:20:28.727000000
90	4FEB5D3F-C390-4FE4-AF6F-0E367A8B439E	2017-12-13 13:20:28.773000000
91	05A1377D-E60F-4F76-8F0A-60AB36504E57	2017-12-13 13:20:28.820000000
92	478CD17A-BDAB-45B5-908F-DE28A9A1252C	2017-12-13 13:20:28.867000000
93	B99CD287-49D4-4FE2-A95C-5F43348054FE	2017-12-13 13:20:28.900000000
94	05211184-E660-4F39-92E0-76ACB6E861FE	2017-12-13 13:20:28.947000000
95	11A8DAB1-2A12-43FA-862B-65CC0A0289BB	2017-12-13 13:20:28.993000000
96	7FA5877D-34CE-4177-9225-1EDB7B9EB1B3	2017-12-13 13:20:29.040000000
97	E554AFA0-CAA9-4911-A8A8-718AE64E47C9	2017-12-13 13:20:29.087000000
98	724B11BA-4763-4962-9753-C83C3CDB1B54	2017-12-13 13:20:29.133000000
99	94CF606F-FDA5-4A3F-BC22-D84D8404ABEE	2017-12-13 13:20:29.180000000
100	B0828B9D-2F74-467E-8439-E512F1EA9D7B	2017-12-13 13:20:29.227000000
101	322E1105-6F1A-4D66-AB8E-9FF9F0B16CEB	2017-12-13 13:20:29.273000000
102	4DEB3443-FD33-43D1-9E22-D780BD72165F	2017-12-13 13:20:29.320000000
103	F1654DBA-1175-4793-9B42-F69E27A9BA67	2017-12-13 13:20:29.367000000
104	3A8C614D-D937-43F9-86B6-3583F0E0476F	2017-12-13 13:20:29.413000000
105	AB8E487B-0909-434E-94AD-A1EF0F6238D6	2017-12-13 13:20:29.447000000
106	7F227026-6F3D-4985-88F0-FE1FD6EAA6FF	2017-12-13 13:20:29.493000000
107	009A1303-FCA4-4CC8-9F08-C24027FBECF3	2017-12-13 13:20:29.540000000
108	6638DCE7-BAD4-43E9-A52E-C18F2F0C63C8	2017-12-13 13:20:29.587000000
109	5382FD16-F32C-42E3-B932-AA7AFE9234F7	2017-12-13 13:20:29.633000000
110	A91A3135-A305-4C51-A7C8-54ABFAB53073	2017-12-13 13:20:29.680000000
111	893F8B02-7864-48A2-9AF3-EAD465DECB4E	2017-12-13 13:20:29.710000000
112	0CDDA3A9-BDE4-4975-A0F0-880095420301	2017-12-13 13:20:29.760000000
113	8EA1DB76-B282-4E2C-AE69-241F9D0294C4	2017-12-13 13:20:29.803000000
114	DDE292F3-1A04-42E6-B31B-F567678A5294	2017-12-13 13:20:29.850000000
115	6400729C-07AE-42AD-988E-85DC36BC2C61	2017-12-13 13:20:29.900000000
116	B13BBC90-8DF1-4A77-AF7E-A0D2155E81F3	2017-12-13 13:20:29.930000000
117	04384F09-CF49-4754-9DBE-A84AD9A81A15	2017-12-13 13:20:29.977000000
118	8D5E05F0-8862-41A2-A18C-02C331F9EE4D	2017-12-13 13:20:30.023000000
119	B34358BF-9DD6-4485-BF08-849F567320AD	2017-12-13 13:20:30.070000000
120	625ABC45-F805-44D7-B5C0-CD5A1DA5C114	2017-12-13 13:20:30.100000000
121	6D064632-168E-48CF-BA9C-65A3AEAE8115	2017-12-13 13:20:30.150000000
122	BA460B32-6CAB-4B8D-A139-37F5E2596F16	2017-12-13 13:20:30.197000000
123	63AA7154-08D5-4186-B5EF-0FD7F54FDE87	2017-12-13 13:20:30.243000000
124	E97415BB-13E4-4B01-A2BC-5F3C686CE649	2017-12-13 13:20:30.290000000
125	A99340D1-0FDB-4FED-A93A-68CF35D03F37	2017-12-13 13:20:30.320000000
126	B638739C-E71A-43F2-BF82-2F7AFD659A5C	2017-12-13 13:20:30.367000000
127	12BD776D-88BC-445D-9D55-B5A28ABBF502	2017-12-13 13:20:30.493000000
128	170AA120-3014-4487-993B-403C74819ECF	2017-12-13 13:20:30.553000000
129	9991A7C0-F97A-4734-9E79-AADF6D7B672F	2017-12-13 13:20:30.600000000
130	BCFBA8D4-944E-4D2B-A433-E8FA9087EFF6	2017-12-13 13:20:30.650000000
131	BF960B01-A685-4A99-8CBD-27F89E1175EF	2017-12-13 13:20:30.680000000
132	D7260FA2-1905-498D-AEE7-95B3D41EEF61	2017-12-13 13:20:30.727000000
133	74707D78-7785-49EA-8613-F933154E8B93	2017-12-13 13:20:30.773000000
134	EE34DA35-F687-46E2-8257-D2241465C161	2017-12-13 13:20:30.820000000
135	F0498047-E0E0-451D-8602-C8E3C24B484F	2017-12-13 13:20:30.867000000
136	B0D6C1D1-ECF3-45D4-AD60-19D992AABD82	2017-12-13 13:20:30.900000000
137	13CEC9B4-1EBA-4EDA-98E3-E8A601E5C775	2017-12-13 13:20:30.947000000
138	FC2A21C7-4630-48E7-9D90-0DCCB8A09036	2017-12-13 13:20:30.993000000
139	1BFCF60E-4390-4F2B-8235-2EEAE7F24D33	2017-12-13 13:20:31.040000000
140	2B6F8A71-C0CC-4CC4-8ABB-8406E7AC2AD6	2017-12-13 13:20:31.070000000
141	2A5785FC-E012-4030-9D24-68C64978A04B	2017-12-13 13:20:31.117000000
142	D64D5203-5664-427C-A073-4B7DB8073F1A	2017-12-13 13:20:31.163000000
143	9AD2FB64-D48E-41BB-BCA7-DC72F0C5FC73	2017-12-13 13:20:31.210000000
144	CB23CA3D-838B-495A-A758-FE5AE307D538	2017-12-13 13:20:31.260000000
145	E72B275D-18DA-494D-95DD-8E20BBE6C84B	2017-12-13 13:20:31.320000000
146	6D7F901D-B593-43A9-BC4B-862D0A0BF3A3	2017-12-13 13:20:31.350000000
147	90842691-66FD-4988-98CE-C92A68ED87FA	2017-12-13 13:20:31.400000000
148	1D07190E-4C91-4082-8413-36E6BAF705C5	2017-12-13 13:20:31.447000000
149	767EB254-7E30-49C5-8FD6-94F21E3F52C4	2017-12-13 13:20:31.493000000
150	9FF9B7E0-C279-4D6E-9336-FF9CE7F4D84A	2017-12-13 13:20:31.523000000
151	C876455E-DE38-4BAC-B4B4-6AB03BFEDECD	2017-12-13 13:20:31.570000000
152	98F464ED-9838-4DFE-A400-9A31BA29D8DB	2017-12-13 13:20:31.617000000
153	A93B5B68-06F8-453A-9B57-C9E956000DE9	2017-12-13 13:20:31.663000000
154	D424E532-1465-4BA9-89C9-20A12348E8C3	2017-12-13 13:20:31.697000000
155	F11CA21F-881D-445B-A126-D879267BD29C	2017-12-13 13:20:31.743000000
156	30486482-CEE8-40D3-8571-C409641532FB	2017-12-13 13:20:31.790000000
157	230B2611-64FE-40F9-A10A-2C04A91B1EBE	2017-12-13 13:20:31.837000000
158	E3E6E837-EEB1-4877-ACEC-2C49F36A0B69	2017-12-13 13:20:31.867000000
159	512197BA-F616-4AF6-A228-FA160C5D072C	2017-12-13 13:20:31.913000000
160	9445D76C-F2DE-418D-8FAC-50882EAB7C1B	2017-12-13 13:20:31.977000000
161	7B044FF8-7BC2-42F0-B562-2254C0030981	2017-12-13 13:20:32.023000000
162	A60F7B2D-CB23-4311-AAFB-E3CBF1EBAC4A	2017-12-13 13:20:32.053000000
163	C869871A-1688-4666-8463-1D9E87EFBBBD	2017-12-13 13:20:32.100000000
164	AF98F7E9-8397-4DAD-A633-DC144705DBAD	2017-12-13 13:20:32.150000000
165	F1BB3072-A5D1-4C01-A251-1069061E6F53	2017-12-13 13:20:32.197000000
166	B872E25D-BB93-471A-84FD-D5D2D8F03676	2017-12-13 13:20:32.243000000
167	F7AE786F-AF08-453E-B5E0-E8B5E42D3150	2017-12-13 13:20:32.273000000
168	A1B55F80-E553-4C6E-91F9-7138DB1F507C	2017-12-13 13:20:32.320000000
169	42B09CA2-C4B9-4BC0-98C0-7A919CB5F927	2017-12-13 13:20:32.367000000
170	D1A619D4-42F8-4AF8-9693-6FA106C321AA	2017-12-13 13:20:32.413000000
171	39EFCC19-61AE-45A5-B6EB-53C3B5F303C2	2017-12-13 13:20:32.460000000
172	AD547247-18CC-4ABA-AB08-995A35D4C3E0	2017-12-13 13:20:32.510000000
173	6E564AE6-F8C7-4AF3-9AEB-4194B9D70949	2017-12-13 13:20:32.540000000
174	26B681B9-4FB6-44F0-9E63-36AAD6BFAA98	2017-12-13 13:20:32.587000000
175	27803403-5333-49B4-92BA-A56D570EFCCD	2017-12-13 13:20:32.633000000
176	28F7D26E-2576-42D5-A06D-D4F6DC037338	2017-12-13 13:20:32.680000000
177	268253E4-1B3F-4264-A013-997804BD01E9	2017-12-13 13:20:32.727000000
178	82EFF531-23A3-46F8-A9BD-F470470FD30A	2017-12-13 13:20:32.773000000
179	9A2AD0A2-9223-4CEA-B9BB-9B6480A11A6B	2017-12-13 13:20:32.820000000
180	AAE3BFF5-2E86-4358-955E-3BD11324F5C3	2017-12-13 13:20:32.850000000
181	DC696948-F748-4712-96C8-1E2C18935C25	2017-12-13 13:20:32.900000000
182	F684460A-DCCF-4478-A443-2186BCEDEAD4	2017-12-13 13:20:32.947000000
183	B5A475CD-800D-4A33-8450-FF1FE410CF80	2017-12-13 13:20:32.993000000
184	015CDD2F-3D01-4F1F-9789-7D62AC9E9227	2017-12-13 13:20:33.023000000
185	19F874AB-0F02-408C-AAC9-570B0DF59918	2017-12-13 13:20:33.070000000
186	5804CC5D-4AFA-41F2-8BCB-00617DFEEB8C	2017-12-13 13:20:33.133000000
187	FF4DF8A7-3ECC-4D24-84F5-392ED977ADAC	2017-12-13 13:20:33.163000000
188	1CA2A38B-1699-4F47-AF10-850427A8E5FA	2017-12-13 13:20:33.210000000
189	5843A9EB-2A14-44A5-AF94-537B14C3A53B	2017-12-13 13:20:33.260000000
190	1595C836-62BD-48C3-9AD3-61D58661402C	2017-12-13 13:20:33.303000000
191	69DE854D-8A21-46D5-B583-53141530904D	2017-12-13 13:20:33.350000000
192	CDEED287-63BD-4D42-B15C-EB1D844BEDD5	2017-12-13 13:20:33.383000000
